State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
30,99,MT,Teton County,916,709,"1,124",15.3,11.8,18.7,255,194,317,18.2,13.8,22.6,159,117,201,14.8,10.9,18.7,"36,834","33,365","40,303",,,,,,
30,101,MT,Toole County,745,564,925,16.5,12.5,20.5,206,156,256,19.1,14.5,23.7,128,95,161,15.4,11.5,19.4,"37,238","33,570","40,906",,,,,,
30,103,MT,Treasure County,74,55,93,12.2,9.1,15.3,21,15,26,19.8,14.2,24.5,13,9,17,16.5,11.4,21.5,"39,034","34,962","43,106",,,,,,
30,105,MT,Valley County,952,717,"1,186",14.3,10.8,17.9,339,256,422,22.2,16.7,27.6,220,162,278,19.1,14.1,24.1,"38,274","34,508","42,040",,,,,,
30,107,MT,Wheatland County,362,269,454,19.5,14.5,24.4,116,86,145,30.9,22.9,38.7,77,56,98,29.1,21.1,37,"28,730","25,694","31,765",,,,,,
30,109,MT,Wibaux County,110,82,138,12.9,9.6,16.2,30,23,38,17.2,13.2,21.8,20,15,25,15.3,11.5,19.1,"36,604","32,733","40,475",,,,,,
30,111,MT,Yellowstone County,"16,433","13,902","18,965",11.7,9.9,13.5,"5,600","4,584","6,616",16.7,13.7,19.7,"3,420","2,715","4,125",14.6,11.6,17.6,"47,139","43,993","50,286",,,,,,
31,0,NE,Nebraska,"212,312","204,807","219,817",12.2,11.8,12.6,"67,346","63,535","71,157",15.3,14.4,16.2,"40,760","37,709","43,811",13.3,12.3,14.3,"47,470","46,726","48,214","23,771","21,696","25,845",18.2,16.6,19.8
31,1,NE,Adams County,"4,195","3,453","4,937",13.2,10.9,15.6,"1,217",959,"1,474",15.8,12.4,19.1,717,534,900,13,9.6,16.3,"45,244","41,287","49,200",,,,,,
31,3,NE,Antelope County,981,755,"1,206",15,11.6,18.5,312,237,387,21,15.9,26,195,143,247,17.9,13.1,22.7,"37,213","33,821","40,606",,,,,,
31,5,NE,Arthur County,46,34,57,13.6,10.1,16.9,15,11,19,21.7,15.9,27.5,9,6,12,17,11.3,22.6,"40,460","36,513","44,407",,,,,,
31,7,NE,Banner County,104,79,128,16.1,12.3,19.9,41,31,51,30.1,22.8,37.5,27,20,34,25.2,18.7,31.8,"38,855","34,738","42,972",,,,,,
31,9,NE,Blaine County,101,76,125,22.1,16.6,27.3,30,22,37,32.6,23.9,40.2,19,14,24,25.3,18.7,32,"36,074","33,152","38,996",,,,,,
31,11,NE,Boone County,555,422,687,10.5,8,13,156,118,194,12.4,9.4,15.4,98,72,124,10.3,7.6,13.1,"42,377","39,363","45,391",,,,,,
31,13,NE,Box Butte County,"1,237",939,"1,534",11.6,8.8,14.4,449,340,558,16.4,12.4,20.4,283,209,357,14.4,10.6,18.2,"49,319","44,608","54,031",,,,,,
31,15,NE,Boyd County,332,249,415,16.6,12.4,20.7,96,72,119,24.1,18.1,29.9,61,44,78,20,14.4,25.6,"32,607","29,428","35,786",,,,,,
31,17,NE,Brown County,465,361,569,15.5,12,18.9,131,99,164,21,15.8,26.2,83,61,105,17.1,12.6,21.7,"27,318","24,992","29,645",,,,,,
31,19,NE,Buffalo County,"6,773","5,854","7,692",15.8,13.7,17.9,"1,586","1,253","1,918",15.2,12,18.4,"1,006",784,"1,228",14.2,11.1,17.3,"45,009","41,113","48,906",,,,,,
31,21,NE,Burt County,740,571,908,10.9,8.4,13.4,229,173,286,15,11.3,18.7,148,109,187,13,9.6,16.4,"42,242","38,168","46,316",,,,,,
31,23,NE,Butler County,802,623,982,9.7,7.5,11.8,266,203,329,12.7,9.7,15.7,167,125,209,10.2,7.7,12.8,"48,201","43,818","52,585",,,,,,
31,25,NE,Cass County,"1,787","1,373","2,201",7.1,5.5,8.8,621,468,775,9.9,7.4,12.3,391,288,494,8.3,6.1,10.5,"58,141","53,117","63,165",,,,,,
31,27,NE,Cedar County,894,711,"1,076",11,8.7,13.2,271,207,336,12.9,9.9,16,172,127,217,11.2,8.3,14.2,"41,817","38,127","45,508",,,,,,
31,29,NE,Chase County,412,315,508,11.7,9,14.5,127,97,158,15.8,12.1,19.7,78,57,99,14.1,10.3,17.9,"43,720","39,251","48,189",,,,,,
31,31,NE,Cherry County,784,588,981,14.6,10.9,18.2,289,218,360,23.7,17.9,29.5,180,132,228,19.7,14.4,24.9,"35,897","32,233","39,562",,,,,,
31,33,NE,Cheyenne County,967,734,"1,200",10.1,7.7,12.6,325,246,404,14.2,10.7,17.6,204,150,258,12.6,9.3,16,"47,158","43,982","50,334",,,,,,
31,35,NE,Clay County,630,475,785,10.4,7.8,12.9,201,151,252,13.7,10.3,17.1,129,94,164,11.8,8.6,15,"44,391","40,040","48,743",,,,,,
31,37,NE,Colfax County,"1,120",872,"1,369",11.1,8.6,13.5,428,325,532,13.1,10,16.3,271,200,342,12.4,9.2,15.7,"42,810","38,553","47,067",,,,,,
31,39,NE,Cuming County,846,641,"1,051",9.5,7.2,11.9,271,204,339,12,9,15,169,124,214,10.1,7.4,12.8,"42,392","38,964","45,819",,,,,,
31,41,NE,Custer County,"1,417","1,064","1,769",13.5,10.1,16.8,476,358,594,19.2,14.4,23.9,300,219,381,16.4,12,20.9,"38,732","35,182","42,283",,,,,,
31,43,NE,Dakota County,"2,958","2,440","3,477",14.6,12.1,17.2,"1,301","1,063","1,540",20.5,16.8,24.3,714,543,885,16.6,12.6,20.5,"42,192","38,091","46,292",,,,,,
31,45,NE,Dawes County,"1,602","1,232","1,972",20.4,15.7,25.1,375,284,466,22.6,17.1,28,210,154,266,19.2,14.1,24.3,"35,165","31,566","38,764",,,,,,
31,47,NE,Dawson County,"3,623","2,987","4,258",14.8,12.2,17.3,"1,445","1,168","1,721",19.5,15.7,23.2,978,794,"1,162",18.6,15.1,22.1,"40,048","37,010","43,086",,,,,,
31,49,NE,Deuel County,227,171,284,12.5,9.4,15.7,75,56,93,20.8,15.6,25.8,49,36,62,18.8,13.8,23.8,"38,594","34,664","42,524",,,,,,
31,51,NE,Dixon County,663,513,813,10.8,8.3,13.2,217,167,267,14.8,11.4,18.3,134,100,168,12.6,9.4,15.8,"42,487","38,303","46,671",,,,,,
31,53,NE,Dodge County,"4,009","3,212","4,805",11.6,9.3,13.9,"1,173",883,"1,463",14.1,10.6,17.6,751,552,950,12.9,9.5,16.3,"47,325","44,501","50,149",,,,,,
31,55,NE,Douglas County,"63,394","58,454","68,333",12.8,11.8,13.8,"22,029","19,509","24,549",17,15.1,18.9,"13,276","11,519","15,033",15.2,13.2,17.2,"49,944","48,374","51,515",,,,,,
31,57,NE,Dundy County,253,188,318,13.4,10,16.8,73,55,91,17.5,13.2,21.8,47,34,60,14.2,10.3,18.2,"37,849","34,010","41,688",,,,,,
31,59,NE,Fillmore County,627,499,756,11,8.8,13.3,184,139,229,13.8,10.4,17.2,117,86,148,11.6,8.5,14.7,"44,373","39,952","48,794",,,,,,
31,61,NE,Franklin County,360,269,450,12,9,15,94,70,118,15.2,11.3,19.1,61,44,78,13.4,9.6,17.1,"38,510","34,735","42,286",,,,,,
31,63,NE,Frontier County,335,256,414,14.2,10.8,17.5,87,66,108,17,12.9,21.1,55,40,70,14.7,10.7,18.7,"42,172","38,213","46,132",,,,,,
31,65,NE,Furnas County,582,443,721,13.2,10.1,16.4,203,154,252,20,15.2,24.9,128,94,162,16.5,12.1,20.9,"40,070","37,486","42,654",,,,,,
31,67,NE,Gage County,"2,521","1,997","3,045",11.7,9.3,14.1,738,560,916,15,11.4,18.7,465,344,586,13.2,9.8,16.7,"42,132","38,346","45,917",,,,,,
31,69,NE,Garden County,264,199,328,15.8,11.9,19.6,66,49,82,23.7,17.6,29.4,42,30,54,20.7,14.8,26.6,"33,572","30,262","36,882",,,,,,
31,71,NE,Garfield County,226,167,286,13.7,10.2,17.4,67,50,83,20.1,15,24.9,43,31,55,17.6,12.7,22.5,"41,393","38,393","44,394",,,,,,
31,73,NE,Gosper County,167,127,208,9.4,7.1,11.6,51,39,64,12.7,9.7,15.9,34,25,43,10.8,7.9,13.7,"49,336","44,500","54,172",,,,,,
31,75,NE,Grant County,75,59,92,13.4,10.6,16.5,22,17,28,18.8,14.5,23.9,14,10,18,15.9,11.4,20.5,"41,527","37,110","45,944",,,,,,
31,77,NE,Greeley County,341,258,424,15.7,11.9,19.5,136,103,170,25.9,19.6,32.4,87,64,110,22.7,16.7,28.6,"36,447","32,932","39,963",,,,,,
31,79,NE,Hall County,"6,739","5,305","8,173",12,9.4,14.6,"2,673","2,026","3,319",16.9,12.8,20.9,"1,646","1,209","2,083",15.2,11.1,19.2,"44,487","41,856","47,118",,,,,,
31,81,NE,Hamilton County,750,585,915,8.3,6.4,10.1,250,194,306,10.7,8.3,13.1,159,120,198,8.7,6.6,10.9,"50,850","48,033","53,668",,,,,,
31,83,NE,Harlan County,414,316,513,13.1,10,16.2,130,99,161,19.6,14.9,24.2,83,62,104,16.6,12.4,20.8,"41,112","36,957","45,268",,,,,,
31,85,NE,Hayes County,155,115,195,16.2,12,20.4,55,41,68,27.2,20.3,33.7,36,26,46,22.9,16.6,29.3,"39,449","35,585","43,313",,,,,,
31,87,NE,Hitchcock County,409,308,509,15,11.3,18.6,136,103,169,24,18.2,29.8,88,65,111,21.4,15.8,27,"36,821","33,704","39,938",,,,,,
31,89,NE,Holt County,"1,351","1,017","1,685",13.8,10.4,17.3,439,332,547,18.7,14.1,23.3,284,209,359,16.6,12.2,21,"38,997","35,331","42,664",,,,,,
31,91,NE,Hooker County,76,57,94,10.9,8.2,13.5,16,12,20,13.1,9.8,16.4,10,7,13,11.4,8,14.8,"35,638","32,126","39,151",,,,,,
31,93,NE,Howard County,855,673,"1,038",13.4,10.6,16.3,270,210,331,17.4,13.6,21.4,176,134,218,15.2,11.6,18.9,"42,978","38,653","47,303",,,,,,
31,95,NE,Jefferson County,877,679,"1,074",12.4,9.6,15.2,261,198,323,17.5,13.3,21.7,163,121,205,14.9,11,18.7,"40,452","36,885","44,019",,,,,,
31,97,NE,Johnson County,541,414,667,13.3,10.2,16.4,122,93,151,14.1,10.7,17.4,77,57,97,12.6,9.3,15.8,"41,092","36,930","45,255",,,,,,
31,99,NE,Kearney County,578,434,722,9.2,6.9,11.5,192,145,240,12.9,9.7,16.1,122,89,155,11.3,8.2,14.3,"51,165","46,209","56,122",,,,,,
31,101,NE,Keith County,875,643,"1,107",11.5,8.4,14.5,317,237,396,19.3,14.4,24.1,195,142,248,16.3,11.9,20.7,"39,587","35,677","43,498",,,,,,
31,103,NE,Keya Paha County,187,140,234,23.3,17.5,29.2,68,51,85,37.4,28,46.7,43,32,54,30.1,22.4,37.8,"32,585","29,613","35,557",,,,,,
31,105,NE,Kimball County,447,338,556,12.8,9.7,15.9,148,112,185,19.7,14.9,24.7,93,68,118,17.1,12.5,21.7,"39,396","35,413","43,378",,,,,,
31,107,NE,Knox County,"1,351","1,065","1,638",16.6,13.1,20.2,445,341,548,22.7,17.4,27.9,287,216,358,19.9,15,24.8,"35,292","31,990","38,593",,,,,,
31,109,NE,Lancaster County,"40,594","37,517","43,672",15.2,14,16.3,"9,596","8,289","10,903",15.2,13.2,17.3,"5,224","4,226","6,222",12.3,9.9,14.6,"47,915","45,404","50,425",,,,,,
31,111,NE,Lincoln County,"3,921","3,099","4,744",11.2,8.8,13.5,"1,351","1,033","1,669",15.5,11.8,19.1,812,596,"1,028",13.1,9.6,16.6,"45,183","41,088","49,279",,,,,,
31,113,NE,Logan County,96,72,120,13.2,9.9,16.5,37,28,46,24,18.2,29.9,24,18,30,23.3,17.5,29.1,"38,810","35,131","42,489",,,,,,
31,115,NE,Loup County,135,101,169,20.5,15.3,25.6,45,34,56,30.8,23.3,38.4,29,21,37,24.4,17.6,31.1,"32,989","29,761","36,218",,,,,,
31,117,NE,McPherson County,81,61,101,16.7,12.6,20.9,30,23,38,25.9,19.8,32.8,20,15,25,24.4,18.3,30.5,"38,192","34,476","41,909",,,,,,
31,119,NE,Madison County,"3,948","3,111","4,786",11.9,9.3,14.4,"1,314","1,001","1,627",15.5,11.8,19.2,817,603,"1,031",14.2,10.5,17.9,"42,920","40,103","45,737",,,,,,
31,121,NE,Merrick County,866,672,"1,060",11.6,9,14.2,283,216,351,15.3,11.7,19,170,124,216,12.3,9,15.6,"45,528","41,647","49,408",,,,,,
31,123,NE,Morrill County,795,627,963,16.6,13.1,20.1,302,241,364,26.4,21.1,31.9,168,124,212,20.6,15.2,26,"38,485","35,061","41,908",,,,,,
31,125,NE,Nance County,423,321,525,12.5,9.5,15.6,138,104,172,16.9,12.7,21,88,65,111,14.4,10.7,18.2,"40,644","36,847","44,441",,,,,,
31,127,NE,Nemaha County,963,771,"1,156",15.1,12.1,18.1,231,177,285,15.5,11.9,19.1,141,104,178,13.3,9.8,16.8,"41,160","37,159","45,161",,,,,,
31,129,NE,Nuckolls County,840,738,943,19.6,17.3,22.1,182,138,226,20.9,15.9,26,115,84,146,17.6,12.9,22.4,"34,894","31,434","38,354",,,,,,
31,131,NE,Otoe County,"1,718","1,443","1,993",11.6,9.7,13.4,432,326,539,11.8,8.9,14.7,268,196,340,10.1,7.4,12.8,"46,921","42,397","51,445",,,,,,
31,133,NE,Pawnee County,354,272,436,14,10.7,17.2,108,81,135,20.8,15.6,26,70,51,89,17.8,12.9,22.6,"36,611","33,045","40,177",,,,,,
31,135,NE,Perkins County,332,250,413,12.3,9.2,15.3,112,84,140,17.2,12.9,21.5,71,52,90,14.9,10.9,18.9,"48,655","43,985","53,326",,,,,,
31,137,NE,Phelps County,961,760,"1,163",11,8.7,13.3,273,206,340,12.5,9.4,15.5,177,130,224,10.9,8,13.8,"46,567","41,853","51,281",,,,,,
31,139,NE,Pierce County,731,550,913,10.4,7.8,13,227,171,283,12.8,9.7,16,143,105,181,10.8,7.9,13.6,"45,988","41,856","50,120",,,,,,
31,141,NE,Platte County,"2,839","2,222","3,456",8.9,6.9,10.8,915,702,"1,129",10.8,8.3,13.4,573,429,717,9.5,7.1,11.9,"46,400","42,942","49,857",,,,,,
31,143,NE,Polk County,378,283,473,7.7,5.8,9.7,140,106,174,11.7,8.8,14.5,86,63,109,9.5,7,12,"48,898","44,022","53,773",,,,,,
31,145,NE,Red Willow County,"1,272",984,"1,560",12.3,9.5,15.1,417,318,517,16.9,12.9,20.9,262,193,331,14.8,10.9,18.6,"40,572","36,504","44,640",,,,,,
31,147,NE,Richardson County,"1,101",844,"1,358",14,10.7,17.2,347,265,429,20.1,15.3,24.8,215,159,271,16.6,12.2,20.9,"35,508","32,204","38,812",,,,,,
31,149,NE,Rock County,296,222,370,20.1,15.1,25.1,97,73,121,35.5,26.7,44.3,62,45,79,30.7,22.3,39.1,"31,273","28,095","34,452",,,,,,
31,151,NE,Saline County,"1,338","1,026","1,649",10.3,7.9,12.7,412,315,510,12,9.2,14.9,265,198,332,11.1,8.3,14,"45,721","41,401","50,040",,,,,,
31,153,NE,Sarpy County,"7,996","6,259","9,732",5.3,4.1,6.4,"3,043","2,363","3,722",7.2,5.6,8.8,"1,868","1,408","2,328",6.4,4.8,8,"67,541","64,924","70,158",,,,,,
31,155,NE,Saunders County,"1,566","1,197","1,934",7.9,6.1,9.8,463,352,574,9.4,7.1,11.6,286,212,360,7.9,5.8,9.9,"54,870","50,167","59,573",,,,,,
31,157,NE,Scotts Bluff County,"5,117","4,072","6,161",14.2,11.3,17.1,"1,961","1,514","2,409",21.8,16.8,26.7,"1,234",923,"1,545",19.7,14.7,24.7,"37,711","35,082","40,339",,,,,,
31,159,NE,Seward County,"1,278","1,007","1,548",8.4,6.6,10.2,323,245,401,8.6,6.5,10.6,199,146,252,7.1,5.2,9,"56,195","51,602","60,788",,,,,,
31,161,NE,Sheridan County,821,627,"1,016",16.1,12.3,19.9,332,248,416,26.9,20.1,33.7,212,154,270,22.8,16.6,29.1,"29,652","27,734","31,571",,,,,,
31,163,NE,Sherman County,396,300,491,14.1,10.7,17.5,136,102,169,21.1,15.8,26.2,84,62,106,17.5,12.9,22.1,"35,411","31,934","38,888",,,,,,
31,165,NE,Sioux County,205,154,256,16.1,12.1,20.1,58,43,73,25.1,18.6,31.6,37,27,47,21,15.3,26.7,"37,150","33,263","41,037",,,,,,
31,167,NE,Stanton County,579,438,719,9.4,7.1,11.7,198,150,247,13,9.8,16.2,128,95,161,11.4,8.5,14.3,"46,852","42,319","51,385",,,,,,
31,169,NE,Thayer County,566,435,697,11.8,9.1,14.5,186,141,230,17.6,13.3,21.8,120,89,151,15.6,11.6,19.6,"42,895","39,419","46,371",,,,,,
31,171,NE,Thomas County,85,64,106,15.1,11.3,18.8,22,17,28,20.6,15.9,26.2,15,11,19,17.6,12.9,22.4,"35,478","31,722","39,235",,,,,,
31,173,NE,Thurston County,"1,871","1,487","2,254",26.1,20.7,31.4,865,661,"1,069",34,26,42.1,540,398,682,31,22.9,39.2,"36,058","32,588","39,529",,,,,,
31,175,NE,Valley County,559,422,695,13.9,10.5,17.3,181,137,226,20.5,15.5,25.5,116,85,147,17.8,13,22.5,"37,366","33,606","41,126",,,,,,
31,177,NE,Washington County,"1,278",968,"1,589",6.7,5.1,8.3,390,293,487,8.1,6.1,10.1,243,178,308,6.6,4.8,8.4,"59,181","54,066","64,295",,,,,,
31,179,NE,Wayne County,"1,121",855,"1,387",14.1,10.7,17.4,220,167,272,13.4,10.2,16.6,134,99,169,11.5,8.5,14.5,"43,223","38,854","47,593",,,,,,
31,181,NE,Webster County,461,365,556,14,11.1,16.8,122,93,152,16.5,12.6,20.6,80,59,101,14.2,10.5,17.9,"37,189","33,649","40,729",,,,,,
31,183,NE,Wheeler County,153,115,191,20.2,15.2,25.2,55,41,69,33.1,24.7,41.6,34,25,43,26.6,19.5,33.6,"31,612","28,338","34,886",,,,,,
31,185,NE,York County,"1,260",958,"1,562",9.7,7.4,12,407,305,508,13,9.8,16.3,256,188,324,11.5,8.4,14.6,"49,009","45,009","53,010",,,,,,
32,0,NV,Nevada,"323,738","312,900","334,575",12.4,12,12.8,"117,742","111,394","124,091",17.6,16.7,18.6,"72,969","67,849","78,089",15.8,14.6,16.9,"53,310","52,433","54,187","41,167","37,486","44,849",20.5,18.6,22.3
32,1,NV,Churchill County,"2,443","1,785","3,100",10,7.3,12.6,"1,224",925,"1,524",18.2,13.7,22.6,794,590,998,16.4,12.2,20.7,"52,055","47,092","57,019",,,,,,
32,3,NV,Clark County,"233,890","222,424","245,357",12.4,11.8,13,"86,800","80,516","93,084",17.6,16.4,18.9,"54,406","50,171","58,641",16.1,14.8,17.3,"53,512","52,361","54,664",,,,,,
32,5,NV,Douglas County,"4,235","3,449","5,020",9.4,7.6,11.1,"1,194",929,"1,459",13.9,10.8,16.9,766,586,946,11.8,9,14.6,"60,578","57,199","63,958",,,,,,
32,7,NV,Elko County,"3,880","3,010","4,751",8.2,6.4,10.1,"1,497","1,139","1,854",10.9,8.3,13.6,957,720,"1,194",9.8,7.3,12.2,"62,091","56,658","67,524",,,,,,
32,9,NV,Esmeralda County,88,66,109,14.2,10.7,17.6,14,10,18,19.7,14.1,25.4,10,7,13,17.9,12.5,23.2,"42,526","38,024","47,028",,,,,,
32,11,NV,Eureka County,176,132,219,10.4,7.8,12.9,55,41,69,12.2,9.1,15.3,36,27,45,10.6,7.9,13.2,"56,815","50,902","62,729",,,,,,
32,13,NV,Humboldt County,"2,074","1,644","2,504",11.5,9.1,13.9,789,613,964,15.3,11.9,18.7,475,354,596,12.8,9.5,16.1,"57,309","51,791","62,826",,,,,,
32,15,NV,Lander County,509,389,629,10,7.6,12.3,194,148,240,12.9,9.8,15.9,128,96,160,11.6,8.7,14.5,"62,329","55,856","68,801",,,,,,
32,17,NV,Lincoln County,604,461,748,13.6,10.4,16.9,195,149,242,18.7,14.3,23.2,127,96,158,16,12.1,19.8,"44,387","39,972","48,802",,,,,,
32,19,NV,Lyon County,"5,275","4,112","6,438",10.2,7.9,12.4,"1,924","1,467","2,381",15,11.4,18.6,"1,273",955,"1,591",13.7,10.3,17.1,"51,151","48,497","53,805",,,,,,
32,21,NV,Mineral County,838,653,"1,023",18.3,14.2,22.3,254,194,314,29.3,22.4,36.3,163,123,203,26.2,19.8,32.6,"36,017","32,372","39,661",,,,,,
32,23,NV,Nye County,"6,176","4,893","7,459",14.1,11.2,17,"2,124","1,624","2,624",23.3,17.8,28.8,"1,464","1,121","1,807",21.5,16.5,26.6,"43,215","39,329","47,101",,,,,,
32,27,NV,Pershing County,895,669,"1,121",18.4,13.8,23.1,281,213,349,21.9,16.6,27.2,186,139,233,18.8,14.1,23.6,"45,644","40,901","50,388",,,,,,
32,29,NV,Storey County,401,304,498,9.1,6.9,11.3,112,85,140,13.6,10.4,17.1,75,56,94,11.2,8.4,14.1,"54,246","49,273","59,218",,,,,,
32,31,NV,Washoe County,"53,865","48,421","59,310",13.2,11.8,14.5,"18,289","15,890","20,689",18.4,16,20.8,"10,392","8,727","12,057",15.1,12.7,17.6,"53,036","51,029","55,042",,,,,,
32,33,NV,White Pine County,"1,052",809,"1,296",13.3,10.2,16.4,306,233,380,15.8,12,19.6,197,148,246,13.9,10.5,17.4,"48,063","43,217","52,909",,,,,,
32,510,NV,Carson City,"7,337","6,096","8,577",14.1,11.7,16.5,"2,488","1,962","3,014",19.5,15.4,23.6,"1,520","1,156","1,884",17.2,13.1,21.3,"52,548","48,284","56,812",,,,,,
33,0,NH,New Hampshire,"110,769","105,285","116,253",8.6,8.2,9,"31,278","28,357","34,199",11,10,12.1,"19,559","16,997","22,121",9.4,8.1,10.6,"60,734","59,598","61,871","10,094","8,806","11,381",13.8,12.1,15.6
33,1,NH,Belknap County,"5,599","4,485","6,714",9.3,7.5,11.2,"1,582","1,194","1,970",12.9,9.7,16.1,"1,001",734,"1,268",10.9,8,13.8,"52,987","49,163","56,811",,,,,,
33,3,NH,Carroll County,"5,316","4,373","6,260",11.2,9.3,13.2,"1,460","1,133","1,787",16.8,13.1,20.6,929,690,"1,168",14.3,10.6,18,"49,066","46,399","51,734",,,,,,
33,5,NH,Cheshire County,"6,957","5,552","8,363",9.6,7.6,11.5,"1,846","1,398","2,295",12.5,9.4,15.5,"1,139",827,"1,451",10.6,7.7,13.5,"51,256","47,397","55,115",,,,,,
33,7,NH,Coos County,"4,477","3,605","5,349",14.5,11.7,17.3,"1,314","1,002","1,627",22.2,16.9,27.5,842,625,"1,059",19.2,14.3,24.2,"40,835","38,399","43,271",,,,,,
33,9,NH,Grafton County,"8,156","6,643","9,669",10.3,8.4,12.2,"2,141","1,673","2,609",13.8,10.8,16.8,"1,333","1,003","1,663",11.8,8.8,14.7,"52,081","48,940","55,222",,,,,,
33,11,NH,Hillsborough County,"34,979","31,175","38,782",8.8,7.8,9.7,"10,437","8,830","12,044",11.1,9.4,12.8,"6,340","5,160","7,520",9.3,7.6,11,"64,455","61,703","67,206",,,,,,
33,13,NH,Merrimack County,"10,871","8,762","12,981",7.7,6.2,9.2,"3,105","2,364","3,846",9.9,7.5,12.3,"2,012","1,492","2,532",8.6,6.4,10.8,"61,439","57,803","65,075",,,,,,
33,15,NH,Rockingham County,"17,991","15,192","20,790",6.1,5.1,7,"4,893","3,909","5,877",7.2,5.8,8.7,"3,168","2,474","3,862",6.3,4.9,7.6,"70,196","67,888","72,505",,,,,,
33,17,NH,Strafford County,"11,672","9,510","13,833",10,8.2,11.9,"3,153","2,437","3,869",12.7,9.8,15.6,"1,984","1,460","2,508",11.1,8.2,14,"55,415","52,121","58,709",,,,,,
33,19,NH,Sullivan County,"4,751","3,832","5,669",11.3,9.1,13.5,"1,346","1,044","1,647",15.4,12,18.9,811,597,"1,025",12.8,9.4,16.2,"48,042","44,294","51,790",,,,,,
34,0,NJ,New Jersey,"798,258","778,838","817,678",9.4,9.1,9.6,"269,659","258,385","280,932",13.3,12.8,13.9,"177,219","167,612","186,826",12,11.4,12.7,"68,444","67,816","69,071","85,830","80,135","91,524",15.7,14.7,16.8
34,1,NJ,Atlantic County,"28,926","24,584","33,267",10.9,9.3,12.5,"10,677","8,903","12,452",17.1,14.3,20,"7,321","6,103","8,539",16.4,13.7,19.1,"51,585","48,547","54,623",,,,,,
34,3,NJ,Bergen County,"58,713","51,206","66,220",6.6,5.8,7.5,"16,182","13,695","18,669",8.2,6.9,9.4,"10,962","9,221","12,703",7.3,6.2,8.5,"80,604","78,430","82,777",,,,,,
34,5,NJ,Burlington County,"26,190","21,798","30,582",6.1,5,7.1,"7,780","6,278","9,282",7.7,6.2,9.2,"5,163","4,127","6,199",6.9,5.5,8.2,"74,481","72,251","76,710",,,,,,
34,7,NJ,Camden County,"57,405","50,754","64,055",11.3,10,12.6,"21,272","18,321","24,223",17.2,14.8,19.5,"13,830","11,728","15,932",15.5,13.1,17.8,"60,445","58,628","62,261",,,,,,
34,9,NJ,Cape May County,"10,003","7,987","12,020",10.7,8.5,12.8,"2,921","2,283","3,560",16.1,12.6,19.6,"1,979","1,537","2,421",14.7,11.4,18,"49,797","47,428","52,166",,,,,,
34,11,NJ,Cumberland County,"23,801","20,164","27,438",16.4,13.9,18.9,"9,086","7,608","10,564",23.7,19.8,27.5,"5,780","4,786","6,774",22.1,18.3,25.9,"47,921","45,669","50,172",,,,,,
34,13,NJ,Essex County,"107,767","97,928","117,607",14.4,13.1,15.7,"40,064","36,088","44,041",21,19,23.1,"26,652","23,833","29,471",19.9,17.8,21.9,"53,712","51,852","55,571",,,,,,
34,15,NJ,Gloucester County,"21,878","18,723","25,032",7.7,6.6,8.8,"6,765","5,633","7,898",9.9,8.3,11.6,"4,260","3,486","5,034",8.3,6.8,9.9,"69,928","67,007","72,850",,,,,,
34,17,NJ,Hudson County,"86,008","77,005","95,011",14.6,13.1,16.1,"28,858","25,178","32,537",23.8,20.8,26.8,"18,750","15,982","21,518",22.8,19.4,26.1,"55,767","53,854","57,680",,,,,,
34,19,NJ,Hunterdon County,"5,372","4,436","6,309",4.3,3.5,5,"1,173",942,"1,404",3.8,3.1,4.6,781,622,940,3.2,2.6,3.9,"100,485","94,442","106,528",,,,,,
34,21,NJ,Mercer County,"37,360","32,498","42,223",10.8,9.4,12.2,"11,051","9,362","12,740",13.3,11.3,15.4,"7,155","5,949","8,361",11.9,9.9,14,"70,570","67,279","73,860",,,,,,
34,23,NJ,Middlesex County,"61,032","54,008","68,055",7.9,7,8.8,"18,367","15,759","20,974",10.1,8.6,11.5,"11,531","9,780","13,282",8.9,7.5,10.2,"74,959","72,321","77,597",,,,,,
34,25,NJ,Monmouth County,"43,974","38,046","49,903",6.9,6,7.8,"13,416","11,283","15,549",8.8,7.4,10.2,"9,206","7,709","10,703",7.9,6.6,9.2,"80,231","77,438","83,024",,,,,,
34,27,NJ,Morris County,"18,065","14,500","21,630",3.8,3,4.5,"5,115","3,991","6,239",4.4,3.4,5.4,"3,460","2,667","4,253",3.9,3,4.9,"96,300","92,578","100,023",,,,,,
34,29,NJ,Ocean County,"46,190","39,914","52,466",8.2,7.1,9.3,"17,984","15,121","20,848",13.8,11.6,15.9,"11,578","9,580","13,576",12.6,10.4,14.8,"59,456","57,761","61,151",,,,,,
